from_id,to_id,travel_time
88194ac003fffff,88194ac02bfffff,17.0
88194ac003fffff,88194ac145fffff,62.0
88194ac003fffff,88194ac151fffff,46.0
88194ac003fffff,88194ac211fffff,44.0
88194ac003fffff,88194ac219fffff,48.0
88194ac003fffff,88194ac22dfffff,39.0
88194ac003fffff,88194ac30dfffff,57.0
88194ac003fffff,88194ac313fffff,33.0
88194ac003fffff,88194ac361fffff,65.0
88194ac003fffff,88194aca47fffff,107.0
88194ac003fffff,88194ad05bfffff,101.0
88194ac003fffff,88194ad103fffff,102.0
88194ac003fffff,88194ad107fffff,100.0
88194ac003fffff,88194ad109fffff,106.0
88194ac003fffff,88194ad119fffff,95.0
88194ac003fffff,88194ad153fffff,100.0
88194ac003fffff,88194ad1b5fffff,62.0
88194ac003fffff,88194ad1b7fffff,54.0
88194ac003fffff,88194ad283fffff,111.0
88194ac003fffff,88194ad28dfffff,109.0
88194ac003fffff,88194ad2b7fffff,97.0
88194ac003fffff,88194ad307fffff,
88194ac003fffff,88194ad45dfffff,116.0
88194ac003fffff,88194ad523fffff,58.0
88194ac003fffff,88194ad62dfffff,
88194ac003fffff,88194ad729fffff,94.0
88194ac003fffff,88194ad737fffff,93.0
88194ac003fffff,88194ad749fffff,
88194ac003fffff,88194ad851fffff,104.0
88194ac003fffff,88194ad895fffff,72.0
88194ac003fffff,88194ad933fffff,
88194ac003fffff,88194ad94bfffff,
88194ac003fffff,88194ad96bfffff,
88194ac003fffff,88194ad985fffff,118.0
88194ac003fffff,88194ad9e7fffff,
88194ac003fffff,88194ada1dfffff,116.0
88194ac003fffff,88194ada4bfffff,
88194ac003fffff,88194ada9dfffff,79.0
88194ac003fffff,88194adaa9fffff,94.0
88194ac003fffff,88194adab9fffff,85.0
88194ac003fffff,88194adb3bfffff,
88194ac003fffff,88194adb3dfffff,
88194ac003fffff,88194adb4bfffff,
88194ac003fffff,88194e6011fffff,
88194ac003fffff,88194e6915fffff,
88194ac003fffff,88194e696bfffff,
88194ac003fffff,88194e69bdfffff,
88194ac003fffff,88194e6c23fffff,
88194ac003fffff,88194e6c33fffff,
88194ac003fffff,88194e6dcdfffff,
88194ac003fffff,88195d344dfffff,
88194ac003fffff,88195d36c3fffff,
88194ac003fffff,88195da581fffff,
88194ac003fffff,88195da59bfffff,
88194ac003fffff,88195da6dbfffff,
88194ac003fffff,88195dac85fffff,
88194ac003fffff,88195dac9bfffff,
88194ac003fffff,88195dac9dfffff,
88194ac003fffff,88195dad9dfffff,
88194ac005fffff,88194ac017fffff,28.0
88194ac005fffff,88194ac033fffff,29.0
88194ac005fffff,88194ac043fffff,23.0
88194ac005fffff,88194ac049fffff,28.0
88194ac005fffff,88194ac0e9fffff,31.0
88194ac005fffff,88194ac265fffff,50.0
88194ac005fffff,88194ac2e3fffff,46.0
88194ac005fffff,88194ac307fffff,43.0
88194ac005fffff,88194ac355fffff,46.0
88194ac005fffff,88194ac359fffff,49.0
88194ac005fffff,88194ac363fffff,51.0
88194ac005fffff,88194ad0e5fffff,83.0
88194ac005fffff,88194ad11dfffff,97.0
88194ac005fffff,88194ad1abfffff,67.0
88194ac005fffff,88194ad1c5fffff,84.0
88194ac005fffff,88194ad1ddfffff,79.0
88194ac005fffff,88194ad1e7fffff,74.0
88194ac005fffff,88194ad211fffff,
88194ac005fffff,88194ad24dfffff,
88194ac005fffff,88194ad253fffff,
88194ac005fffff,88194ad2b1fffff,107.0
88194ac005fffff,88194ad447fffff,120.0
88194ac005fffff,88194ad625fffff,
88194ac005fffff,88194ad72bfffff,102.0
88194ac005fffff,88194ad741fffff,
88194ac005fffff,88194ad751fffff,
88194ac005fffff,88194ad8b9fffff,68.0
88194ac005fffff,88194ad8c5fffff,79.0
88194ac005fffff,88194ad8ebfffff,76.0
88194ac005fffff,88194ad929fffff,
88194ac005fffff,88194ada01fffff,113.0
88194ac005fffff,88194ada05fffff,113.0
88194ac005fffff,88194ada83fffff,73.0
88194ac005fffff,88194ada95fffff,69.0
88194ac005fffff,88194adadbfffff,76.0
88194ac005fffff,88194adaebfffff,89.0
88194ac005fffff,88194e68d5fffff,
88194ac005fffff,88194e6c01fffff,
88194ac005fffff,88194e6c59fffff,
88194ac005fffff,88194e6db9fffff,
88194ac005fffff,88194e6f57fffff,
88194ac005fffff,88195d3711fffff,
88194ac005fffff,88195da495fffff,
88194ac005fffff,88195da4e7fffff,
88194ac007fffff,88194ac039fffff,10.0
88194ac007fffff,88194ac14bfffff,43.0
88194ac007fffff,88194ac23bfffff,38.0
88194ac007fffff,88194ac26bfffff,48.0
88194ac007fffff,88194ac2a1fffff,34.0
88194ac007fffff,88194ac2e5fffff,37.0
88194ac007fffff,88194ac2e7fffff,35.0
88194ac007fffff,88194ac32bfffff,51.0
88194ac007fffff,88194aca49fffff,87.0
88194ac007fffff,88194ad003fffff,96.0
88194ac007fffff,88194ad015fffff,94.0
88194ac007fffff,88194ad03bfffff,89.0
88194ac007fffff,88194ad0a5fffff,67.0
88194ac007fffff,88194ad0edfffff,84.0
88194ac007fffff,88194ad11bfffff,94.0
88194ac007fffff,88194ad197fffff,54.0
88194ac007fffff,88194ad1b9fffff,61.0
88194ac007fffff,88194ad1bbfffff,58.0
88194ac007fffff,88194ad1c1fffff,85.0
88194ac007fffff,88194ad299fffff,118.0
88194ac007fffff,88194ad2c1fffff,120.0
88194ac007fffff,88194ad309fffff,
88194ac007fffff,88194ad319fffff,
88194ac007fffff,88194ad323fffff,
88194ac007fffff,88194ad713fffff,113.0
88194ac007fffff,88194ad761fffff,104.0
88194ac007fffff,88194ad817fffff,94.0
88194ac007fffff,88194ad831fffff,103.0
88194ac007fffff,88194ad887fffff,77.0
88194ac007fffff,88194ad8abfffff,78.0
88194ac007fffff,88194ad8cbfffff,76.0
88194ac007fffff,88194ad8edfffff,96.0
88194ac007fffff,88194ad95bfffff,
88194ac007fffff,88194ad9ddfffff,100.0
88194ac007fffff,88194ada33fffff,101.0
88194ac007fffff,88194adab7fffff,71.0
88194ac007fffff,88194adacbfffff,94.0
88194ac007fffff,88194e60adfffff,
88194ac007fffff,88194e6181fffff,
88194ac007fffff,88194e61adfffff,
88194ac007fffff,88194e6813fffff,
88194ac007fffff,88194e688bfffff,
88194ac007fffff,88194e6895fffff,
88194ac007fffff,88194e6d2bfffff,
88194ac007fffff,88194e6d3dfffff,
88194ac007fffff,88194e6e2bfffff,
88194ac007fffff,88194e6f65fffff,
88194ac007fffff,88195d3629fffff,
88194ac007fffff,88195d36c5fffff,
88194ac007fffff,88195d36d7fffff,
88194ac007fffff,88195da491fffff,
88194ac007fffff,88195da5bbfffff,
88194ac007fffff,88195da6b7fffff,
88194ac007fffff,88195dad91fffff,
88194ac007fffff,88195daeb9fffff,
88194ac009fffff,88194ac015fffff,19.0
88194ac009fffff,88194ac01dfffff,8.0
88194ac009fffff,88194ac029fffff,22.0
88194ac009fffff,88194ac047fffff,10.0
88194ac009fffff,88194ac15bfffff,34.0
88194ac009fffff,88194ac205fffff,31.0
88194ac009fffff,88194ac257fffff,45.0
88194ac009fffff,88194ac335fffff,41.0
88194ac009fffff,88194aca4bfffff,87.0
88194ac009fffff,88194ad023fffff,77.0
88194ac009fffff,88194ad035fffff,76.0
88194ac009fffff,88194ad037fffff,69.0
88194ac009fffff,88194ad053fffff,88.0
88194ac009fffff,88194ad057fffff,83.0
88194ac009fffff,88194ad083fffff,67.0
88194ac009fffff,88194ad0a3fffff,57.0
88194ac009fffff,88194ad0d7fffff,73.0
88194ac009fffff,88194ad125fffff,95.0
88194ac009fffff,88194ad159fffff,93.0
88194ac009fffff,88194ad1cdfffff,75.0
88194ac009fffff,88194ad213fffff,111.0
88194ac009fffff,88194ad2ebfffff,103.0
88194ac009fffff,88194ad30dfffff,
88194ac009fffff,88194ad327fffff,113.0
88194ac009fffff,88194ad329fffff,119.0
88194ac009fffff,88194ad32dfffff,
88194ac009fffff,88194ad33dfffff,110.0
88194ac009fffff,88194ad341fffff,
88194ac009fffff,88194ad507fffff,63.0
88194ac009fffff,88194ad517fffff,65.0
88194ac009fffff,88194ad52bfffff,54.0
88194ac009fffff,88194ad665fffff,116.0
88194ac009fffff,88194ad811fffff,90.0
88194ac009fffff,88194ad849fffff,114.0
88194ac009fffff,88194ad855fffff,96.0
88194ac009fffff,88194ad857fffff,93.0
88194ac009fffff,88194ad8c1fffff,77.0
88194ac009fffff,88194ad8d3fffff,56.0
88194ac009fffff,88194ad935fffff,
88194ac009fffff,88194ad995fffff,104.0
88194ac009fffff,88194ada17fffff,94.0
88194ac009fffff,88194adad3fffff,68.0
88194ac009fffff,88194adaddfffff,77.0
88194ac009fffff,88194adb31fffff,
88194ac009fffff,88194adb69fffff,
88194ac009fffff,88194e6953fffff,
88194ac009fffff,88194e6987fffff,
88194ac009fffff,88194e6991fffff,
88194ac009fffff,88194e6997fffff,
88194ac009fffff,88194e6d33fffff,116.0
88194ac009fffff,88194e6f45fffff,
88194ac009fffff,88195da493fffff,117.0
88194ac009fffff,88195da4a7fffff,
88194ac009fffff,88195da4c7fffff,
88194ac009fffff,88195da4d5fffff,
88194ac009fffff,88195da4d7fffff,
88194ac009fffff,88195da589fffff,
88194ac009fffff,88195da59dfffff,
88194ac009fffff,88195da6c7fffff,
88194ac00bfffff,88194ac011fffff,7.0
88194ac00bfffff,88194ac06dfffff,30.0
88194ac00bfffff,88194ac229fffff,27.0
88194ac00bfffff,88194ac233fffff,18.0
88194ac00bfffff,88194ac2a5fffff,13.0
88194ac00bfffff,88194ac321fffff,50.0
88194ac00bfffff,88194ac35bfffff,34.0
88194ac00bfffff,88194aca35fffff,
88194ac00bfffff,88194aca3dfffff,
88194ac00bfffff,88194aca45fffff,94.0
88194ac00bfffff,88194ad0a1fffff,55.0
88194ac00bfffff,88194ad0b3fffff,50.0
88194ac00bfffff,88194ad111fffff,83.0
88194ac00bfffff,88194ad117fffff,80.0
88194ac00bfffff,88194ad14bfffff,104.0
88194ac00bfffff,88194ad199fffff,53.0
88194ac00bfffff,88194ad19bfffff,53.0
88194ac00bfffff,88194ad1a3fffff,56.0
88194ac00bfffff,88194ad239fffff,109.0
88194ac00bfffff,88194ad557fffff,78.0
88194ac00bfffff,88194ad765fffff,91.0
88194ac00bfffff,88194ad819fffff,94.0
88194ac00bfffff,88194ada3dfffff,113.0
88194ac00bfffff,88194ada53fffff,107.0
88194ac00bfffff,88194ada69fffff,
88194ac00bfffff,88194adaa3fffff,80.0
88194ac00bfffff,88194adae5fffff,96.0
88194ac00bfffff,88194adae9fffff,96.0
88194ac00bfffff,88194adb01fffff,
88194ac00bfffff,88194adb0dfffff,
88194ac00bfffff,88194e602bfffff,
88194ac00bfffff,88194e6815fffff,
88194ac00bfffff,88194e6881fffff,
88194ac00bfffff,88194e68d3fffff,
88194ac00bfffff,88194e6a99fffff,
88194ac00bfffff,88195d3645fffff,
88194ac00bfffff,88195da40bfffff,
88194ac00bfffff,88195da447fffff,
88194ac00bfffff,88195da587fffff,
88194ac00bfffff,88195da5b5fffff,
88194ac00bfffff,88195da621fffff,
88194ac00bfffff,88195da69dfffff,
88194ac00bfffff,88195dac0dfffff,
88194ac00bfffff,88195dac49fffff,
88194ac00bfffff,88195dae93fffff,
88194ac00bfffff,88195dae97fffff,
88194ac00bfffff,88195daed9fffff,
88194ac00dfffff,88194ac035fffff,24.0
88194ac00dfffff,88194ac05dfffff,17.0
88194ac00dfffff,88194ac15dfffff,35.0
88194ac00dfffff,88194ac209fffff,37.0
88194ac00dfffff,88194ac235fffff,16.0
88194ac00dfffff,88194ac247fffff,41.0
88194ac00dfffff,88194ac2e1fffff,33.0
88194ac00dfffff,88194ad039fffff,81.0
88194ac00dfffff,88194ad085fffff,67.0
88194ac00dfffff,88194ad0abfffff,62.0
88194ac00dfffff,88194ad0d9fffff,89.0
88194ac00dfffff,88194ad195fffff,49.0
88194ac00dfffff,88194ad19dfffff,51.0
88194ac00dfffff,88194ad297fffff,100.0
88194ac00dfffff,88194ad2a1fffff,84.0
88194ac00dfffff,88194ad2e1fffff,100.0
88194ac00dfffff,88194ad44dfffff,112.0
88194ac00dfffff,88194ad53dfffff,56.0
88194ac00dfffff,88194ad541fffff,71.0
88194ac00dfffff,88194ad555fffff,83.0
88194ac00dfffff,88194ad707fffff,93.0
88194ac00dfffff,88194ad72dfffff,86.0
88194ac00dfffff,88194ad733fffff,101.0
88194ac00dfffff,88194ad755fffff,102.0
88194ac00dfffff,88194ad76bfffff,95.0
88194ac00dfffff,88194ad82bfffff,101.0
88194ac00dfffff,88194ad833fffff,91.0
88194ac00dfffff,88194ad897fffff,56.0
88194ac00dfffff,88194ada0dfffff,114.0
88194ac00dfffff,88194adac1fffff,79.0
88194ac00dfffff,88194e6013fffff,
88194ac00dfffff,88194e6819fffff,
88194ac00dfffff,88194e6963fffff,
88194ac00dfffff,88194e6c1dfffff,
88194ac00dfffff,88194e6c21fffff,
88194ac00dfffff,88194e6c63fffff,
88194ac00dfffff,88194e6d03fffff,
88194ac00dfffff,88194e6dbbfffff,
88194ac00dfffff,88195d3689fffff,
88194ac00dfffff,88195dac09fffff,
88194ac00dfffff,88195dac67fffff,
88194ac00dfffff,88195db487fffff,
88194ac011fffff,88194ac00bfffff,7.0
88194ac011fffff,88194ac06dfffff,37.0
88194ac011fffff,88194ac229fffff,35.0
88194ac011fffff,88194ac233fffff,25.0
88194ac011fffff,88194ac2a5fffff,10.0
88194ac011fffff,88194ac321fffff,57.0
88194ac011fffff,88194ac35bfffff,42.0
88194ac011fffff,88194aca35fffff,
88194ac011fffff,88194aca3dfffff,
88194ac011fffff,88194aca45fffff,101.0
88194ac011fffff,88194ad0a1fffff,62.0
88194ac011fffff,88194ad0b3fffff,58.0
88194ac011fffff,88194ad111fffff,91.0
88194ac011fffff,88194ad14bfffff,112.0
88194ac011fffff,88194ad199fffff,61.0
88194ac011fffff,88194ad19bfffff,61.0
88194ac011fffff,88194ad1a3fffff,64.0
88194ac011fffff,88194ad285fffff,106.0
88194ac011fffff,88194ad359fffff,
88194ac011fffff,88194ad557fffff,81.0
88194ac011fffff,88194ad913fffff,
88194ac011fffff,88194ada53fffff,115.0
88194ac011fffff,88194ada69fffff,
88194ac011fffff,88194adaa3fffff,87.0
88194ac011fffff,88194adaabfffff,88.0
88194ac011fffff,88194adab5fffff,79.0
88194ac011fffff,88194adae5fffff,103.0
88194ac011fffff,88194adae9fffff,103.0
88194ac011fffff,88194e6027fffff,
88194ac011fffff,88194e60b9fffff,
88194ac011fffff,88194e6881fffff,
88194ac011fffff,88194e68d3fffff,
88194ac011fffff,88194e6d63fffff,
88194ac011fffff,88195d3645fffff,
88194ac011fffff,88195da469fffff,
88194ac011fffff,88195da4a3fffff,
88194ac011fffff,88195da5b5fffff,
88194ac011fffff,88195da617fffff,
88194ac011fffff,88195da69dfffff,
88194ac011fffff,88195da6e3fffff,
88194ac011fffff,88195dac55fffff,
88194ac011fffff,88195dae93fffff,
88194ac011fffff,88195dae97fffff,
88194ac011fffff,88195daee1fffff,
88194ac015fffff,88194ac009fffff,19.0
88194ac015fffff,88194ac01dfffff,11.0
88194ac015fffff,88194ac029fffff,24.0
88194ac015fffff,88194ac047fffff,27.0
88194ac015fffff,88194ac15bfffff,42.0
88194ac015fffff,88194ac205fffff,49.0
88194ac015fffff,88194ac257fffff,62.0
88194ac015fffff,88194ac335fffff,57.0
88194ac015fffff,88194aca4bfffff,103.0
88194ac015fffff,88194ad035fffff,93.0
88194ac015fffff,88194ad057fffff,100.0
88194ac015fffff,88194ad083fffff,84.0
88194ac015fffff,88194ad0a3fffff,74.0
88194ac015fffff,88194ad0b5fffff,66.0
88194ac015fffff,88194ad0d7fffff,91.0
88194ac015fffff,88194ad125fffff,112.0
88194ac015fffff,88194ad159fffff,110.0
88194ac015fffff,88194ad213fffff,
88194ac015fffff,88194ad2ebfffff,
88194ac015fffff,88194ad30dfffff,
88194ac015fffff,88194ad327fffff,
88194ac015fffff,88194ad329fffff,
88194ac015fffff,88194ad33dfffff,
88194ac015fffff,88194ad365fffff,
88194ac015fffff,88194ad52bfffff,63.0
88194ac015fffff,88194ad665fffff,
88194ac015fffff,88194ad811fffff,106.0
88194ac015fffff,88194ad849fffff,
88194ac015fffff,88194ad855fffff,113.0
88194ac015fffff,88194ad857fffff,109.0
88194ac015fffff,88194ad8d3fffff,71.0
88194ac015fffff,88194ad993fffff,108.0
88194ac015fffff,88194adad3fffff,85.0
88194ac015fffff,88194adaddfffff,94.0
88194ac015fffff,88194adb13fffff,
88194ac015fffff,88194adb49fffff,
88194ac015fffff,88194adb67fffff,
88194ac015fffff,88194e6845fffff,
88194ac015fffff,88194e692dfffff,
88194ac015fffff,88194e6991fffff,
88194ac015fffff,88194e6997fffff,
88194ac015fffff,88194e6c05fffff,
88194ac015fffff,88194e6d33fffff,
88194ac015fffff,88195da493fffff,
88194ac015fffff,88195da4a7fffff,
88194ac015fffff,88195da4b3fffff,
88194ac015fffff,88195da4d7fffff,
88194ac015fffff,88195da59dfffff,
88194ac015fffff,88195da737fffff,
88194ac015fffff,88195dac13fffff,
88194ac015fffff,88195dac35fffff,
88194ac015fffff,88195dac3bfffff,
88194ac017fffff,88194ac005fffff,28.0
88194ac017fffff,88194ac033fffff,17.0
88194ac017fffff,88194ac043fffff,18.0
88194ac017fffff,88194ac049fffff,28.0
88194ac017fffff,88194ac0e9fffff,4.0
88194ac017fffff,88194ac265fffff,49.0
88194ac017fffff,88194ac2e3fffff,33.0
88194ac017fffff,88194ac307fffff,55.0
88194ac017fffff,88194ac355fffff,56.0
88194ac017fffff,88194ac359fffff,50.0
88194ac017fffff,88194ac363fffff,63.0
88194ac017fffff,88194aca37fffff,
88194ac017fffff,88194ad029fffff,99.0
88194ac017fffff,88194ad0e5fffff,82.0
88194ac017fffff,88194ad11dfffff,101.0
88194ac017fffff,88194ad1abfffff,70.0
88194ac017fffff,88194ad1c5fffff,88.0
88194ac017fffff,88194ad1ddfffff,79.0
88194ac017fffff,88194ad1e7fffff,79.0
88194ac017fffff,88194ad211fffff,
88194ac017fffff,88194ad257fffff,
88194ac017fffff,88194ad2b1fffff,106.0
88194ac017fffff,88194ad31dfffff,
88194ac017fffff,88194ad621fffff,119.0
88194ac017fffff,88194ad72bfffff,97.0
88194ac017fffff,88194ad751fffff,118.0
88194ac017fffff,88194ad821fffff,
88194ac017fffff,88194ad859fffff,108.0
88194ac017fffff,88194ad8b9fffff,83.0
88194ac017fffff,88194ad8c5fffff,93.0
88194ac017fffff,88194ad8ebfffff,91.0
88194ac017fffff,88194ad987fffff,
88194ac017fffff,88194ada01fffff,
88194ac017fffff,88194ada05fffff,
88194ac017fffff,88194ada2bfffff,
88194ac017fffff,88194ada83fffff,85.0
88194ac017fffff,88194ada95fffff,81.0
88194ac017fffff,88194adadbfffff,83.0
88194ac017fffff,88194adaebfffff,101.0
88194ac017fffff,88194e6835fffff,
88194ac017fffff,88194e6937fffff,
88194ac017fffff,88194e6a95fffff,
88194ac017fffff,88194e6ad1fffff,
88194ac017fffff,88194e6d37fffff,
88194ac017fffff,88194e6de9fffff,
88194ac017fffff,88194e6f57fffff,
88194ac017fffff,88195d363bfffff,
88194ac017fffff,88195d3711fffff,
88194ac017fffff,88195da489fffff,
88194ac017fffff,88195da495fffff,
88194ac017fffff,88195da4e7fffff,
88194ac017fffff,88195da56bfffff,
88194ac017fffff,88195da6a9fffff,
88194ac017fffff,88195da717fffff,
88194ac017fffff,88195dac99fffff,
88194ac017fffff,88195db43bfffff,
88194ac019fffff,88194ac021fffff,38.0
88194ac019fffff,88194ac023fffff,36.0
88194ac019fffff,88194ac055fffff,14.0
88194ac019fffff,88194ac069fffff,32.0
88194ac019fffff,88194ac109fffff,63.0
88194ac019fffff,88194ac201fffff,43.0
88194ac019fffff,88194ac239fffff,41.0
88194ac019fffff,88194ac23dfffff,32.0
88194ac019fffff,88194aca6bfffff,110.0
88194ac019fffff,88194ad059fffff,104.0
88194ac019fffff,88194ad0bdfffff,66.0
88194ac019fffff,88194ad105fffff,110.0
88194ac019fffff,88194ad121fffff,109.0
88194ac019fffff,88194ad163fffff,114.0
88194ac019fffff,88194ad1a1fffff,72.0
88194ac019fffff,88194ad2c3fffff,
88194ac019fffff,88194ad46dfffff,100.0
88194ac019fffff,88194ad533fffff,61.0
88194ac019fffff,88194ad637fffff,116.0
88194ac019fffff,88194ad701fffff,101.0
88194ac019fffff,88194ad725fffff,86.0
88194ac019fffff,88194ad76dfffff,103.0
88194ac019fffff,88194ad8b7fffff,106.0
88194ac019fffff,88194ada29fffff,
88194ac019fffff,88194ada5bfffff,
88194ac019fffff,88194ada8bfffff,86.0
88194ac019fffff,88194adad7fffff,84.0
88194ac019fffff,88194adb1dfffff,
88194ac019fffff,88194adb43fffff,
88194ac019fffff,88194e6a33fffff,
88194ac019fffff,88194e6ae7fffff,
88194ac019fffff,88194e6d01fffff,
88194ac019fffff,88194e6da9fffff,
88194ac019fffff,88194e6dc7fffff,
88194ac019fffff,88195d3751fffff,
88194ac019fffff,88195d3753fffff,
88194ac019fffff,88195da417fffff,
88194ac019fffff,88195da58dfffff,
88194ac019fffff,88195da5abfffff,
88194ac019fffff,88195da6c1fffff,
88194ac019fffff,88195dacbdfffff,
88194ac01dfffff,88194ac009fffff,8.0
88194ac01dfffff,88194ac015fffff,11.0
88194ac01dfffff,88194ac047fffff,16.0
88194ac01dfffff,88194ac15bfffff,39.0
88194ac01dfffff,88194ac205fffff,37.0
88194ac01dfffff,88194ac257fffff,51.0
88194ac01dfffff,88194ac335fffff,47.0
88194ac01dfffff,88194aca4bfffff,93.0
88194ac01dfffff,88194ad035fffff,81.0
88194ac01dfffff,88194ad083fffff,73.0
88194ac01dfffff,88194ad0a3fffff,63.0
88194ac01dfffff,88194ad0b5fffff,54.0
88194ac01dfffff,88194ad0d7fffff,79.0
88194ac01dfffff,88194ad159fffff,99.0
88194ac01dfffff,88194ad1cdfffff,81.0
88194ac01dfffff,88194ad213fffff,116.0
88194ac01dfffff,88194ad223fffff,119.0
88194ac01dfffff,88194ad2ebfffff,109.0
88194ac01dfffff,88194ad30dfffff,
88194ac01dfffff,88194ad327fffff,118.0
88194ac01dfffff,88194ad329fffff,
88194ac01dfffff,88194ad32dfffff,
88194ac01dfffff,88194ad33dfffff,115.0
88194ac01dfffff,88194ad855fffff,102.0
88194ac01dfffff,88194ad8d3fffff,62.0
88194ac01dfffff,88194adad3fffff,74.0
88194ac01dfffff,88194adaddfffff,83.0
88194ac01dfffff,88194adb13fffff,
88194ac01dfffff,88194e6987fffff,
88194ac01dfffff,88194e6997fffff,
88194ac01dfffff,88194e6d33fffff,
88194ac01dfffff,88195da493fffff,
88194ac01dfffff,88195da4b3fffff,
88194ac01dfffff,88195da4d7fffff,
88194ac01dfffff,88195da4e5fffff,
88194ac01dfffff,88195da589fffff,
88194ac01dfffff,88195da59dfffff,
88194ac01dfffff,88195da6bbfffff,
88194ac021fffff,88194ac019fffff,38.0
88194ac021fffff,88194ac023fffff,12.0
88194ac021fffff,88194ac03bfffff,24.0
88194ac021fffff,88194ac055fffff,33.0
88194ac021fffff,88194ac069fffff,18.0
88194ac021fffff,88194ac109fffff,42.0
88194ac021fffff,88194ac201fffff,48.0
88194ac021fffff,88194ac23dfffff,40.0
88194ac021fffff,88194aca6bfffff,91.0
88194ac021fffff,88194ad059fffff,107.0
88194ac021fffff,88194ad067fffff,103.0
88194ac021fffff,88194ad06bfffff,107.0
88194ac021fffff,88194ad105fffff,103.0
88194ac021fffff,88194ad121fffff,100.0
88194ac021fffff,88194ad163fffff,107.0
88194ac021fffff,88194ad1a1fffff,66.0
88194ac021fffff,88194ad635fffff,
88194ac021fffff,88194ad637fffff,
88194ac021fffff,88194ad701fffff,109.0
88194ac021fffff,88194ad8b7fffff,87.0
88194ac021fffff,88194ada5bfffff,112.0
88194ac021fffff,88194ada8bfffff,75.0
88194ac021fffff,88194adad7fffff,72.0
88194ac021fffff,88194adb1dfffff,
88194ac021fffff,88194e691bfffff,
88194ac021fffff,88194e6c2bfffff,
88194ac021fffff,88194e6dc3fffff,
88194ac021fffff,88195d3751fffff,
88194ac021fffff,88195d3753fffff,
88194ac021fffff,88195da4c3fffff,
88194ac021fffff,88195dacbdfffff,
88194ac023fffff,88194ac019fffff,36.0
88194ac023fffff,88194ac021fffff,12.0
88194ac023fffff,88194ac03bfffff,17.0
88194ac023fffff,88194ac055fffff,34.0
88194ac023fffff,88194ac069fffff,28.0
88194ac023fffff,88194ac109fffff,51.0
88194ac023fffff,88194ac201fffff,56.0
88194ac023fffff,88194ac23dfffff,44.0
88194ac023fffff,88194ac84bfffff,
88194ac023fffff,88194aca6bfffff,101.0
88194ac023fffff,88194ad059fffff,117.0
88194ac023fffff,88194ad067fffff,112.0
88194ac023fffff,88194ad06bfffff,117.0
88194ac023fffff,88194ad0bdfffff,79.0
88194ac023fffff,88194ad0ebfffff,97.0
88194ac023fffff,88194ad105fffff,113.0
88194ac023fffff,88194ad121fffff,110.0
88194ac023fffff,88194ad163fffff,117.0
88194ac023fffff,88194ad1a1fffff,75.0
88194ac023fffff,88194ad1cbfffff,94.0
88194ac023fffff,88194ad23dfffff,
88194ac023fffff,88194ad247fffff,
88194ac023fffff,88194ad2c3fffff,
88194ac023fffff,88194ad46dfffff,
88194ac023fffff,88194ad635fffff,
88194ac023fffff,88194ad725fffff,101.0
88194ac023fffff,88194ad76dfffff,116.0
88194ac023fffff,88194ad8b7fffff,96.0
88194ac023fffff,88194ad8ddfffff,73.0
88194ac023fffff,88194ad9adfffff,
88194ac023fffff,88194ada29fffff,
88194ac023fffff,88194ada5bfffff,
88194ac023fffff,88194ada8bfffff,84.0
88194ac023fffff,88194adad7fffff,82.0
88194ac023fffff,88194adb1dfffff,
88194ac023fffff,88194adb43fffff,
88194ac023fffff,88194e6869fffff,
88194ac023fffff,88194e699bfffff,
88194ac023fffff,88194e69b9fffff,
88194ac023fffff,88194e6d01fffff,
88194ac023fffff,88194e6da9fffff,
88194ac023fffff,88194e6dc3fffff,
88194ac023fffff,88194e6debfffff,
88194ac023fffff,88195d3651fffff,
88194ac023fffff,88195d3751fffff,
88194ac023fffff,88195d3753fffff,
88194ac023fffff,88195da417fffff,
88194ac023fffff,88195da44bfffff,
88194ac023fffff,88195da4b9fffff,
88194ac023fffff,88195da4c3fffff,
88194ac023fffff,88195da6ebfffff,
88194ac029fffff,88194ac009fffff,22.0
88194ac029fffff,88194ac015fffff,24.0
88194ac029fffff,88194ac01dfffff,28.0
88194ac029fffff,88194ac047fffff,16.0
88194ac029fffff,88194ac15bfffff,21.0
88194ac029fffff,88194ac205fffff,43.0
88194ac029fffff,88194ac257fffff,61.0
88194ac029fffff,88194ac335fffff,35.0
88194ac029fffff,88194aca4bfffff,81.0
88194ac029fffff,88194ad053fffff,99.0
88194ac029fffff,88194ad057fffff,94.0
88194ac029fffff,88194ad0a3fffff,70.0
88194ac029fffff,88194ad0b5fffff,64.0
88194ac029fffff,88194ad213fffff,
88194ac029fffff,88194ad2ebfffff,114.0
88194ac029fffff,88194ad30dfffff,
88194ac029fffff,88194ad329fffff,
88194ac029fffff,88194ad33dfffff,
88194ac029fffff,88194ad341fffff,
88194ac029fffff,88194ad517fffff,81.0
88194ac029fffff,88194ad52bfffff,69.0
88194ac029fffff,88194ad58bfffff,116.0
88194ac029fffff,88194ad665fffff,
88194ac029fffff,88194ad811fffff,85.0
88194ac029fffff,88194ad849fffff,109.0
88194ac029fffff,88194ad857fffff,88.0
88194ac029fffff,88194ad8d3fffff,50.0
88194ac029fffff,88194ad993fffff,87.0
88194ac029fffff,88194ada17fffff,94.0
88194ac029fffff,88194adaddfffff,78.0
88194ac029fffff,88194adb69fffff,
